Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user21@atko.email,U0029,2025-05-11T23:05:51Z,"EXECUTE, LOGOUT","Auditor, IT_Ops, Sales","FIN_PROCESS_APPR, AUDIT_READ",Denied
user22@atko.email,U0030,2025-01-14T23:05:51Z,"WRITE, READ","Viewer, Finance, Security","SALES_VIEW, READ_ONLY",Permitted
user26@atko.email,U0034,2025-05-16T23:05:51Z,"LOGIN, APPROVE","HR, Security, Employee","GENERAL_USER, FIN_PROCESS_APPR",Permitted
user18@atko.email,U0026,2025-05-09T23:05:51Z,LOGOUT,HR,IT_MAINTAIN,Permitted
user20@atko.email,U0028,2025-11-08T23:05:51Z,"UPDATE, WRITE","Employee, Finance, Sales","FIN_VENDOR_CREATOR, FINANCE_EDIT",Denied
user12@atko.email,U0020,2025-04-16T23:05:51Z,"DELETE, LOGIN","IT_Ops, Employee, Payment Processor","SECURITY_EXECUTE, FIN_VENDOR_CREATOR",Denied
user24@atko.email,U0032,2025-05-28T23:05:51Z,"READ, CHECK_PERMS","Finance, Payment Processor, Sales","GENERAL_USER, FIN_PROCESS_APPR",Denied
user5@atko.email,U0013,2024-12-15T23:05:51Z,"LOGIN, DELETE","Viewer, Viewer, Employee","AUDIT_READ, HR_VIEW",Permitted
user42@atko.email,U0050,2025-02-15T23:05:51Z,"READ, EXECUTE","HR, Viewer, Viewer","FIN_PROCESS_APPR, AUDIT_READ",Denied
user33@atko.email,U0041,2025-11-05T23:05:51Z,"EXECUTE, LOGIN","Payment Processor, IT_Ops, Sales","SECURITY_EXECUTE, GENERAL_USER",Denied
user1@atko.email,U0009,2025-09-14T23:05:51Z,"READ, CREATE NEW VENDOR","Sales, IT_Ops, IT_Ops","FIN_VENDOR_CREATOR, GENERAL_USER",Denied
user28@atko.email,U0036,2025-11-21T23:05:51Z,"APPROVE, APPROVE","Sales, Auditor, HR","FIN_VENDOR_CREATOR, SALES_VIEW",Permitted
user31@atko.email,U0039,2025-06-22T23:05:51Z,"DELETE, READ","Payment Processor, Viewer, Sales","SYSTEM_ADMIN_ALL, FIN_VENDOR_CREATOR",Permitted
user42@atko.email,U0050,2025-05-26T23:05:51Z,"DELETE, LOGIN","Auditor, Sales, HR","FIN_VENDOR_CREATOR, SECURITY_EXECUTE",Permitted
user15@atko.email,U0023,2025-10-01T23:05:51Z,"CHECK_PERMS, CREATE NEW VENDOR","Viewer, IT_Ops, Security","SECURITY_EXECUTE, SALES_VIEW",Denied
user12@atko.email,U0020,2025-09-25T23:05:51Z,"APPROVE, UPDATE","Sales, HR, IT_Ops","SECURITY_EXECUTE, HR_VIEW",Denied
user47@atko.email,U0055,2025-10-06T23:05:51Z,"EXECUTE, CREATE NEW VENDOR","IT_Ops, IT_Ops, Security","READ_ONLY, READ_ONLY",Permitted
user37@atko.email,U0045,2025-05-08T23:05:51Z,"LOGIN, EXECUTE","Viewer, Sales, Sales","GENERAL_USER, FIN_PROCESS_APPR",Permitted
user0@atko.email,U0008,2025-09-01T23:05:51Z,"DELETE, APPROVE","IT_Ops, IT_Ops, IT_Ops","FINANCE_EDIT, SYSTEM_ADMIN_ALL",Permitted
timewarp@atko.email,U_TIME,2025-06-20T23:05:51Z,"UPDATE, WRITE","Finance, Payment Processor, HR","GENERAL_USER, HR_VIEW",Denied
user48@atko.email,U0056,2025-08-23T23:05:51Z,"LOGIN, DELETE","Auditor, IT_Ops, Security","IT_MAINTAIN, FIN_PROCESS_APPR",Denied
user2@atko.email,U0010,2025-01-16T23:05:51Z,"CREATE NEW VENDOR, WRITE","Auditor, Security, Auditor","SECURITY_EXECUTE, GENERAL_USER",Denied
kobe.doe@atko.email,U0005,2025-11-19T23:05:51Z,DELETE,Sales,GENERAL_USER,Denied
user27@atko.email,U0035,2025-04-17T23:05:51Z,"READ, UPDATE","HR, HR, Viewer","HR_VIEW, GENERAL_USER",Denied
user4@atko.email,U0012,2025-01-23T23:05:51Z,"CREATE NEW VENDOR, DELETE","IT_Ops, Admin, Auditor","FIN_VENDOR_CREATOR, AUDIT_READ",Denied
user8@atko.email,U0016,2024-12-15T23:05:51Z,"CHECK_PERMS, LOGIN","Security, Sales, Payment Processor","SALES_VIEW, FIN_PROCESS_APPR",Denied
user6@atko.email,U0014,2025-01-08T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","Sales, Payment Processor, Viewer","FINANCE_EDIT, SECURITY_EXECUTE",Permitted
user13@atko.email,U0021,2025-04-14T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","HR, Auditor, HR","IT_MAINTAIN, FIN_VENDOR_CREATOR",Denied
user38@atko.email,U0046,2025-08-29T23:05:51Z,"LOGOUT, CHECK_PERMS","Sales, Viewer, Payment Processor","GENERAL_USER, FINANCE_EDIT",Denied
creep.user@atko.email,U9999,2025-12-03T23:05:51Z,"CREATE NEW VENDOR, LOGIN","Finance, Security, Security","FINANCE_EDIT, SALES_VIEW",Denied
timewarp@atko.email,U_TIME,2025-11-25T23:05:51Z,"LOGOUT, WRITE","Payment Processor, Finance, Security","SECURITY_EXECUTE, SALES_VIEW",Denied
user2@atko.email,U0010,2025-08-14T23:05:51Z,"CREATE NEW VENDOR, DELETE","Finance, Finance, Security","READ_ONLY, GENERAL_USER",Denied
user30@atko.email,U0038,2025-07-15T23:05:51Z,"READ, EXECUTE","Finance, Payment Processor, Finance","FINANCE_EDIT, HR_VIEW",Denied
user45@atko.email,U0053,2025-08-13T23:05:51Z,LOGOUT,Payment Processor,SALES_VIEW,Permitted
user35@atko.email,U0043,2025-10-06T23:05:51Z,"READ, WRITE","Employee, Employee, Employee","SECURITY_EXECUTE, AUDIT_READ",Permitted
user36@atko.email,U0044,2025-11-22T23:05:51Z,"APPROVE, EXECUTE","Sales, Viewer, Employee","FIN_PROCESS_APPR, FINANCE_EDIT",Permitted
user39@atko.email,U0047,2025-06-30T23:05:51Z,"LOGOUT, LOGOUT","Employee, Payment Processor, Finance","READ_ONLY, FINANCE_EDIT",Permitted
user31@atko.email,U0039,2025-01-02T23:05:51Z,CHECK_PERMS,Payment Processor,FINANCE_EDIT,Denied
user27@atko.email,U0035,2025-11-10T23:05:51Z,"CHECK_PERMS, READ","Sales, Sales, Finance","FIN_VENDOR_CREATOR, FINANCE_EDIT",Denied
user36@atko.email,U0044,2025-05-09T23:05:51Z,"EXECUTE, LOGOUT","Employee, HR, Viewer","READ_ONLY, GENERAL_USER",Denied
user32@atko.email,U0040,2025-06-25T23:05:51Z,"WRITE, UPDATE","Employee, IT_Ops, Finance","HR_VIEW, READ_ONLY",Permitted
kobe.doe@atko.email,U0005,2024-12-19T23:05:51Z,"UPDATE, UPDATE","Viewer, Admin, Auditor","IT_MAINTAIN, FIN_PROCESS_APPR",Permitted
user30@atko.email,U0038,2025-11-11T23:05:51Z,"LOGIN, CHECK_PERMS","IT_Ops, Security, Admin","IT_MAINTAIN, READ_ONLY",Permitted
user23@atko.email,U0031,2025-01-08T23:05:51Z,"WRITE, UPDATE","HR, Auditor, Payment Processor","AUDIT_READ, IT_MAINTAIN",Permitted
user4@atko.email,U0012,2025-10-28T23:05:51Z,"DELETE, CHECK_PERMS","HR, Auditor, Payment Processor","IT_MAINTAIN, AUDIT_READ",Permitted
user47@atko.email,U0055,2025-10-29T23:05:51Z,"CHECK_PERMS, EXECUTE","Payment Processor, Auditor, Security","SECURITY_EXECUTE, GENERAL_USER",Permitted
harms.rosa@atko.email,U0003,2025-04-27T23:05:51Z,"READ, UPDATE","Auditor, Viewer, HR","READ_ONLY, SYSTEM_ADMIN_ALL",Denied
user16@atko.email,U0024,2025-05-08T23:05:51Z,"LOGIN, WRITE","IT_Ops, Security, Payment Processor","HR_VIEW, READ_ONLY",Denied
timewarp@atko.email,U_TIME,2025-08-21T23:05:51Z,CREATE NEW VENDOR,Security,SYSTEM_ADMIN_ALL,Denied
user7@atko.email,U0015,2025-10-13T23:05:51Z,"DELETE, CHECK_PERMS","HR, Admin, Security","SYSTEM_ADMIN_ALL, AUDIT_READ",Permitted
user39@atko.email,U0047,2025-11-05T23:05:51Z,CHECK_PERMS,Payment Processor,GENERAL_USER,Denied
creep.user@atko.email,U9999,2025-04-29T23:05:51Z,"DELETE, CHECK_PERMS","Sales, Payment Processor, HR","AUDIT_READ, HR_VIEW",Denied
user38@atko.email,U0046,2025-07-26T23:05:51Z,"EXECUTE, READ","HR, Sales, IT_Ops","AUDIT_READ, GENERAL_USER",Denied
user45@atko.email,U0053,2025-01-11T23:05:51Z,"WRITE, DELETE","Employee, Finance, Finance","SALES_VIEW, FIN_VENDOR_CREATOR",Denied
user35@atko.email,U0043,2025-04-20T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","HR, Payment Processor, Auditor","SECURITY_EXECUTE, FIN_PROCESS_APPR",Denied
user35@atko.email,U0043,2024-12-14T23:05:51Z,"CHECK_PERMS, UPDATE","IT_Ops, IT_Ops, Employee","IT_MAINTAIN, FIN_VENDOR_CREATOR",Permitted
harms.rosa@atko.email,U0003,2025-06-09T23:05:51Z,"LOGIN, EXECUTE","Finance, Viewer, Viewer","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Denied
user5@atko.email,U0013,2025-01-09T23:05:51Z,"UPDATE, CREATE NEW VENDOR","Admin, Employee, IT_Ops","READ_ONLY, READ_ONLY",Denied
user13@atko.email,U0021,2025-03-09T23:05:51Z,READ,IT_Ops,GENERAL_USER,Denied
user17@atko.email,U0025,2025-11-09T23:05:51Z,"DELETE, CHECK_PERMS","Auditor, HR, Viewer","GENERAL_USER, GENERAL_USER",Permitted
user48@atko.email,U0056,2025-09-01T23:05:51Z,READ,Security,FIN_VENDOR_CREATOR,Permitted
user19@atko.email,U0027,2025-03-08T23:05:51Z,"DELETE, LOGIN","Sales, IT_Ops, Auditor","READ_ONLY, READ_ONLY",Permitted
john.doe@atko.email,U0002,2025-11-04T23:05:51Z,"EXECUTE, WRITE","IT_Ops, Admin, Viewer","IT_MAINTAIN, GENERAL_USER",Denied
user47@atko.email,U0055,2025-09-14T23:05:51Z,"LOGOUT, CHECK_PERMS","Security, IT_Ops, Sales","SECURITY_EXECUTE, IT_MAINTAIN",Permitted
user44@atko.email,U0052,2025-09-14T23:05:51Z,"APPROVE, WRITE","Admin, HR, Finance","FIN_PROCESS_APPR, FIN_PROCESS_APPR",Permitted
user2@atko.email,U0010,2025-02-27T23:05:51Z,"WRITE, DELETE","Security, HR, Security","SECURITY_EXECUTE, SYSTEM_ADMIN_ALL",Permitted
user24@atko.email,U0032,2024-12-28T23:05:51Z,"APPROVE, APPROVE","HR, Employee, Admin","FIN_VENDOR_CREATOR, SYSTEM_ADMIN_ALL",Permitted
user13@atko.email,U0021,2024-12-10T23:05:51Z,"READ, UPDATE","Sales, Employee, Viewer","FINANCE_EDIT, SALES_VIEW",Denied
user37@atko.email,U0045,2025-03-14T23:05:51Z,"CHECK_PERMS, LOGIN","Admin, Auditor, HR","IT_MAINTAIN, FINANCE_EDIT",Denied
user36@atko.email,U0044,2025-11-18T23:05:51Z,"UPDATE, LOGIN","IT_Ops, HR, Employee","SYSTEM_ADMIN_ALL, FIN_VENDOR_CREATOR",Permitted
user6@atko.email,U0014,2025-03-14T23:05:51Z,"LOGOUT, CREATE NEW VENDOR","Security, Viewer, Security","GENERAL_USER, HR_VIEW",Denied
user0@atko.email,U0008,2025-05-13T23:05:51Z,"DELETE, CHECK_PERMS","HR, Security, Employee","IT_MAINTAIN, SALES_VIEW",Permitted
user18@atko.email,U0026,2025-09-07T23:05:51Z,"APPROVE, LOGIN","Viewer, Employee, Auditor","HR_VIEW, FIN_PROCESS_APPR",Denied
user12@atko.email,U0020,2025-05-30T23:05:51Z,CREATE NEW VENDOR,Admin,SALES_VIEW,Permitted
user45@atko.email,U0053,2025-10-07T23:05:51Z,"LOGOUT, READ","Finance, IT_Ops, Sales","SECURITY_EXECUTE, GENERAL_USER",Denied
user12@atko.email,U0020,2025-08-18T23:05:51Z,"UPDATE, APPROVE","Employee, Security, Auditor","GENERAL_USER, FIN_PROCESS_APPR",Permitted
user4@atko.email,U0012,2025-07-23T23:05:51Z,"EXECUTE, WRITE","Finance, HR, Auditor","AUDIT_READ, FINANCE_EDIT",Denied
user23@atko.email,U0031,2025-09-27T23:05:51Z,"DELETE, LOGOUT","Admin, Security, Viewer","SECURITY_EXECUTE, READ_ONLY",Denied
user18@atko.email,U0026,2025-02-25T23:05:51Z,"CREATE NEW VENDOR, UPDATE","IT_Ops, Finance, Viewer","FIN_VENDOR_CREATOR, SALES_VIEW",Denied
user5@atko.email,U0013,2025-04-14T23:05:51Z,"CHECK_PERMS, APPROVE","Sales, Security, Payment Processor","GENERAL_USER, READ_ONLY",Permitted
user9@atko.email,U0017,2025-10-23T23:05:51Z,"EXECUTE, WRITE","Admin, Viewer, Finance","IT_MAINTAIN, SYSTEM_ADMIN_ALL",Denied
user14@atko.email,U0022,2025-07-14T23:05:51Z,"LOGIN, CHECK_PERMS","Viewer, Security, Admin","READ_ONLY, HR_VIEW",Permitted
user47@atko.email,U0055,2025-10-18T23:05:51Z,"LOGOUT, LOGOUT","IT_Ops, Admin, Security","FINANCE_EDIT, FIN_PROCESS_APPR",Permitted
user6@atko.email,U0014,2025-11-25T23:05:51Z,"APPROVE, DELETE","Auditor, Viewer, Finance","SYSTEM_ADMIN_ALL, FINANCE_EDIT",Permitted
user42@atko.email,U0050,2025-06-07T23:05:51Z,DELETE,Employee,IT_MAINTAIN,Denied
user49@atko.email,U0057,2025-01-14T23:05:51Z,"LOGOUT, READ","Employee, Viewer, Admin","SALES_VIEW, AUDIT_READ",Denied
samantha.driver@atko.email,U0004,2025-07-13T23:05:51Z,"READ, APPROVE","IT_Ops, Viewer, HR","FINANCE_EDIT, FIN_VENDOR_CREATOR",Denied
user15@atko.email,U0023,2025-01-15T23:05:51Z,"CHECK_PERMS, LOGOUT","Sales, Sales, IT_Ops","AUDIT_READ, HR_VIEW",Permitted
user26@atko.email,U0034,2025-08-14T23:05:51Z,"LOGIN, CHECK_PERMS","HR, IT_Ops, Auditor","SYSTEM_ADMIN_ALL, AUDIT_READ",Denied
user25@atko.email,U0033,2025-03-18T23:05:51Z,LOGIN,Auditor,FIN_PROCESS_APPR,Permitted
user41@atko.email,U0049,2025-09-15T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","Admin, Sales, Employee","SYSTEM_ADMIN_ALL, IT_MAINTAIN",Denied
user13@atko.email,U0021,2025-05-26T23:05:51Z,LOGIN,Viewer,FIN_PROCESS_APPR,Denied
user28@atko.email,U0036,2025-09-10T23:05:51Z,APPROVE,Viewer,IT_MAINTAIN,Permitted
user15@atko.email,U0023,2025-05-02T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","Finance, Sales, Viewer","FIN_VENDOR_CREATOR, FIN_VENDOR_CREATOR",Permitted
user31@atko.email,U0039,2025-07-02T23:05:51Z,"EXECUTE, DELETE","Sales, Viewer, Viewer","SYSTEM_ADMIN_ALL, FINANCE_EDIT",Denied
user40@atko.email,U0048,2025-02-28T23:05:51Z,WRITE,IT_Ops,FIN_PROCESS_APPR,Denied
user0@atko.email,U0008,2025-04-20T23:05:51Z,"CHECK_PERMS, UPDATE","HR, Security, Payment Processor","IT_MAINTAIN, FINANCE_EDIT",Denied
user18@atko.email,U0026,2025-08-08T23:05:51Z,"LOGIN, DELETE","Admin, Sales, Security","GENERAL_USER, READ_ONLY",Denied
user40@atko.email,U0048,2025-07-01T23:05:51Z,"WRITE, UPDATE","Auditor, Payment Processor, Admin","FIN_PROCESS_APPR, FIN_PROCESS_APPR",Permitted
user30@atko.email,U0038,2025-01-22T23:05:51Z,"LOGOUT, DELETE","Finance, Employee, Security","HR_VIEW, AUDIT_READ",Permitted
user43@atko.email,U0051,2025-06-10T23:05:51Z,"READ, LOGOUT","Auditor, Security, Auditor","READ_ONLY, FIN_PROCESS_APPR",Permitted
ivan@atko.email,U0006,2025-02-26T23:05:51Z,"APPROVE, APPROVE","Admin, Finance, Admin","SYSTEM_ADMIN_ALL, FINANCE_EDIT",Denied
user17@atko.email,U0025,2025-04-19T23:05:51Z,"CHECK_PERMS, LOGOUT","Security, Employee, Admin","AUDIT_READ, HR_VIEW",Denied
ashwin.ramnarayanan@okta.com,U0001,2025-03-07T23:05:51Z,EXECUTE,Finance,SECURITY_EXECUTE,Denied
user24@atko.email,U0032,2025-11-01T23:05:51Z,"WRITE, UPDATE","Security, IT_Ops, Employee","READ_ONLY, FIN_VENDOR_CREATOR",Permitted
user17@atko.email,U0025,2025-11-18T23:05:51Z,"EXECUTE, WRITE","Sales, Viewer, Viewer","AUDIT_READ, SYSTEM_ADMIN_ALL",Denied
user9@atko.email,U0017,2025-02-06T23:05:51Z,"UPDATE, APPROVE","Auditor, Viewer, IT_Ops","READ_ONLY, FIN_VENDOR_CREATOR",Permitted
user4@atko.email,U0012,2025-02-25T23:05:51Z,"LOGIN, CHECK_PERMS","Viewer, Auditor, HR","AUDIT_READ, GENERAL_USER",Permitted
user10@atko.email,U0018,2024-12-23T23:05:51Z,APPROVE,Auditor,SALES_VIEW,Permitted
user39@atko.email,U0047,2025-03-15T23:05:51Z,WRITE,Finance,IT_MAINTAIN,Denied
user4@atko.email,U0012,2025-07-08T23:05:51Z,CREATE NEW VENDOR,Admin,SECURITY_EXECUTE,Permitted
user4@atko.email,U0012,2025-10-24T23:05:51Z,"LOGIN, LOGIN","Security, Payment Processor, Finance","FIN_PROCESS_APPR, FIN_VENDOR_CREATOR",Permitted
user38@atko.email,U0046,2024-12-10T23:05:51Z,"CHECK_PERMS, CREATE NEW VENDOR","Security, Security, Sales","GENERAL_USER, FIN_VENDOR_CREATOR",Permitted
user49@atko.email,U0057,2025-04-22T23:05:51Z,WRITE,Auditor,FIN_VENDOR_CREATOR,Denied
user21@atko.email,U0029,2025-04-19T23:05:51Z,LOGOUT,HR,GENERAL_USER,Denied
samantha.driver@atko.email,U0004,2025-02-26T23:05:51Z,APPROVE,Finance,IT_MAINTAIN,Denied
user39@atko.email,U0047,2025-08-26T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","Auditor, Security, Sales","AUDIT_READ, READ_ONLY",Permitted
user22@atko.email,U0030,2025-10-21T23:05:51Z,"WRITE, EXECUTE","Security, Viewer, Security","GENERAL_USER, FINANCE_EDIT",Permitted
user19@atko.email,U0027,2025-03-01T23:05:51Z,"EXECUTE, DELETE","Employee, HR, Employee","HR_VIEW, SALES_VIEW",Permitted
user30@atko.email,U0038,2025-05-13T23:05:51Z,APPROVE,IT_Ops,FIN_VENDOR_CREATOR,Permitted
user13@atko.email,U0021,2025-02-15T23:05:51Z,CHECK_PERMS,Auditor,AUDIT_READ,Permitted
user24@atko.email,U0032,2025-10-18T23:05:51Z,"CHECK_PERMS, WRITE","Viewer, HR, Viewer","SYSTEM_ADMIN_ALL, FINANCE_EDIT",Permitted
max@atko.email,U0007,2025-01-05T23:05:51Z,"EXECUTE, LOGIN","Security, Payment Processor, Sales","AUDIT_READ, SALES_VIEW",Permitted
user37@atko.email,U0045,2025-02-03T23:05:51Z,READ,Payment Processor,READ_ONLY,Denied
user42@atko.email,U0050,2025-08-31T23:05:51Z,"LOGIN, CREATE NEW VENDOR","Sales, Admin, Sales","AUDIT_READ, FIN_PROCESS_APPR",Denied
user38@atko.email,U0046,2025-01-30T23:05:51Z,LOGOUT,IT_Ops,READ_ONLY,Denied
user49@atko.email,U0057,2025-06-20T23:05:51Z,"CREATE NEW VENDOR, DELETE","Employee, Sales, Viewer","FINANCE_EDIT, IT_MAINTAIN",Permitted
user6@atko.email,U0014,2025-07-04T23:05:51Z,"EXECUTE, LOGOUT","Security, IT_Ops, Finance","FIN_VENDOR_CREATOR, SECURITY_EXECUTE",Denied
user14@atko.email,U0022,2025-01-22T23:05:51Z,"READ, LOGIN","Viewer, Security, Sales","HR_VIEW, FIN_VENDOR_CREATOR",Permitted
kobe.doe@atko.email,U0005,2025-06-16T23:05:51Z,"LOGIN, UPDATE","Finance, HR, Viewer","READ_ONLY, SALES_VIEW",Denied
user13@atko.email,U0021,2025-09-26T23:05:51Z,LOGIN,Viewer,SYSTEM_ADMIN_ALL,Permitted
user19@atko.email,U0027,2025-10-20T23:05:51Z,"CHECK_PERMS, LOGOUT","Employee, Admin, Employee","SALES_VIEW, SALES_VIEW",Denied
ashwin.ramnarayanan@okta.com,U0001,2025-04-02T23:05:51Z,"READ, UPDATE","Auditor, Finance, Payment Processor","HR_VIEW, HR_VIEW",Permitted
user40@atko.email,U0048,2025-02-05T23:05:51Z,"EXECUTE, WRITE","Auditor, Viewer, IT_Ops","GENERAL_USER, AUDIT_READ",Denied
user49@atko.email,U0057,2025-05-02T23:05:51Z,EXECUTE,Security,READ_ONLY,Denied
kobe.doe@atko.email,U0005,2025-10-20T23:05:51Z,"APPROVE, APPROVE","Security, IT_Ops, IT_Ops","SYSTEM_ADMIN_ALL, SECURITY_EXECUTE",Permitted
user21@atko.email,U0029,2025-06-09T23:05:51Z,UPDATE,Finance,FIN_VENDOR_CREATOR,Permitted
harms.rosa@atko.email,U0003,2025-03-10T23:05:51Z,"APPROVE, READ","Finance, Payment Processor, Employee","SALES_VIEW, FIN_VENDOR_CREATOR",Permitted
user28@atko.email,U0036,2025-07-29T23:05:51Z,"LOGOUT, EXECUTE","Employee, Auditor, IT_Ops","IT_MAINTAIN, FINANCE_EDIT",Denied
user30@atko.email,U0038,2025-01-24T23:05:51Z,EXECUTE,Finance,FIN_PROCESS_APPR,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-01-23T23:05:51Z,"CREATE NEW VENDOR, LOGOUT","Finance, Sales, Employee","HR_VIEW, IT_MAINTAIN",Denied
user18@atko.email,U0026,2025-03-25T23:05:51Z,LOGOUT,HR,SALES_VIEW,Permitted
user38@atko.email,U0046,2025-08-18T23:05:51Z,"LOGOUT, CREATE NEW VENDOR","Payment Processor, Security, Admin","AUDIT_READ, FIN_PROCESS_APPR",Permitted
ivan@atko.email,U0006,2025-07-27T23:05:51Z,"DELETE, UPDATE","Viewer, IT_Ops, Admin","AUDIT_READ, FINANCE_EDIT",Denied
harms.rosa@atko.email,U0003,2025-02-24T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FIN_VENDOR_CREATOR,Denied
user33@atko.email,U0041,2025-07-27T23:05:51Z,"APPROVE, UPDATE","Security, Admin, Security","SALES_VIEW, FIN_VENDOR_CREATOR",Denied
user49@atko.email,U0057,2025-07-13T23:05:51Z,"LOGIN, READ","Admin, HR, Auditor","READ_ONLY, SALES_VIEW",Denied
user0@atko.email,U0008,2025-09-01T23:05:51Z,"UPDATE, LOGIN","Finance, Admin, Sales","SECURITY_EXECUTE, AUDIT_READ",Denied
user14@atko.email,U0022,2025-03-30T23:05:51Z,"APPROVE, CREATE NEW VENDOR","Security, Admin, Security","GENERAL_USER, SALES_VIEW",Denied
user44@atko.email,U0052,2025-08-06T23:05:51Z,"EXECUTE, UPDATE","Sales, Viewer, Finance","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Permitted
user31@atko.email,U0039,2025-06-29T23:05:51Z,READ,IT_Ops,READ_ONLY,Denied
user48@atko.email,U0056,2024-12-21T23:05:51Z,"CREATE NEW VENDOR, APPROVE","HR, Finance, HR","SYSTEM_ADMIN_ALL, FIN_VENDOR_CREATOR",Denied
user45@atko.email,U0053,2024-12-30T23:05:51Z,"WRITE, CHECK_PERMS","Security, Sales, Employee","IT_MAINTAIN, SALES_VIEW",Permitted
user37@atko.email,U0045,2025-10-02T23:05:51Z,"APPROVE, LOGIN","Finance, Auditor, Admin","SALES_VIEW, SYSTEM_ADMIN_ALL",Denied
user48@atko.email,U0056,2025-12-03T23:05:51Z,"LOGIN, READ","Sales, Payment Processor, IT_Ops","IT_MAINTAIN, FINANCE_EDIT",Denied
creep.user@atko.email,U9999,2025-03-12T23:05:51Z,"APPROVE, EXECUTE","Employee, Finance, Admin","SALES_VIEW, SYSTEM_ADMIN_ALL",Denied
user41@atko.email,U0049,2025-07-04T23:05:51Z,"LOGOUT, WRITE","HR, Security, HR","SALES_VIEW, SYSTEM_ADMIN_ALL",Denied
user25@atko.email,U0033,2025-08-19T23:05:51Z,"CHECK_PERMS, CREATE NEW VENDOR","Viewer, Sales, Auditor","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Denied
user9@atko.email,U0017,2025-09-08T23:05:51Z,WRITE,Payment Processor,SALES_VIEW,Permitted
user1@atko.email,U0009,2025-04-21T23:05:51Z,"WRITE, WRITE","Auditor, HR, Auditor","IT_MAINTAIN, SALES_VIEW",Permitted
