Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user48@atko.email,U0056,2025-08-21T23:05:51Z,DELETE,HR,IT_MAINTAIN,Permitted
user0@atko.email,U0008,2025-08-26T23:05:51Z,LOGOUT,Employee,SECURITY_EXECUTE,Denied
user16@atko.email,U0024,2025-03-25T23:05:51Z,CHECK_PERMS,IT_Ops,FINANCE_EDIT,Permitted
user36@atko.email,U0044,2025-01-01T23:05:51Z,READ,Auditor,READ_ONLY,Denied
user10@atko.email,U0018,02/03/2025,UPDATE,HR,AUDIT_READ,Permitted
user3@atko.email,U0011,2025-09-02T23:05:51Z,APPROVE,Sales,GENERAL_USER,Denied
user43@atko.email,U0051,2025-08-05T23:05:51Z,APPROVE,Viewer,SECURITY_EXECUTE,Denied
kobe.doe@atko.email,U0005,01/13/2025,LOGOUT,Auditor,READ_ONLY,Denied
user9@atko.email,U0017,2025-10-19T23:05:51Z,LOGIN,Sales,GENERAL_USER,Denied
user37@atko.email,U0045,2025-01-18T23:05:51Z,READ,Finance,SECURITY_EXECUTE,Denied
user33@atko.email,U0041,2025-04-18T23:05:51Z,UPDATE,Finance,AUDIT_READ,Denied
user6@atko.email,USER_A,2025-10-05T23:05:51Z,LOGIN,Sales,SECURITY_EXECUTE,Permitted
user44@atko.email,U0052,2025-05-19T23:05:51Z,LOGIN,Viewer,SALES_VIEW,Denied
user19@atko.email,U0027,2025-04-15T23:05:51Z,LOGOUT,IT_Ops,READ_ONLY,Permitted
user0@atko.email,U0008,2025-04-12T23:05:51Z,APPROVE,Sales,AUDIT_READ,Permitted
user1@atko.email,U0009,2025-09-07T23:05:51Z,UPDATE,Security,FINANCE_EDIT,Denied
john.doe@atko.email,U0002,2025-10-02T23:05:51Z,APPROVE,Finance,AUDIT_READ,Denied
user3@atko.email,U0011,2025-07-12T23:05:51Z,EXECUTE,Auditor,FIN_VENDOR_CREATOR,Denied
user0@atko.email,U0008,2025-07-28T23:05:51Z,EXECUTE,HR,SECURITY_EXECUTE,Denied
user40@atko.email,USER_A,2025-01-16T23:05:51Z,LOGOUT,Payment Processor,IT_MAINTAIN,Denied
user9@atko.email,USER_A,2025-06-15T23:05:51Z,LOGIN,Employee,FIN_PROCESS_APPR,Permitted
ivan@atko.email,U0006,2025-11-03T23:05:51Z,LOGIN,Finance,FINANCE_EDIT,Denied
ivan@atko.email,U0006,2024-12-29T23:05:51Z,LOGIN,Auditor,GENERAL_USER,Denied
user7@atko.email,U0015,2025-04-27T23:05:51Z,CHECK_PERMS,Auditor,FIN_PROCESS_APPR,Denied
user9@atko.email,U0017,2025-05-26T23:05:51Z,WRITE,HR,SALES_VIEW,Permitted
user13@atko.email,U0021,2025-05-14T23:05:51Z,WRITE,Employee,SECURITY_EXECUTE,Permitted
user21@atko.email,U0029,2025-04-13T23:05:51Z,EXECUTE,IT_Ops,AUDIT_READ,Permitted
user14@atko.email,U0022,2025-08-27T23:05:51Z,LOGIN,Auditor,SALES_VIEW,Permitted
user46@atko.email,U0054,2025-01-24T23:05:51Z,DELETE,Sales,SALES_VIEW,Denied
user31@atko.email,U0039,2025-07-15T23:05:51Z,APPROVE,Security,SECURITY_EXECUTE,Permitted
john.doe@atko.email,U0002,2025-04-03T23:05:51Z,LOGOUT,Auditor,FIN_PROCESS_APPR,Permitted
user16@atko.email,U0024,2024-12-31T23:05:51Z,DELETE,HR,FIN_VENDOR_CREATOR,Denied
user6@atko.email,U0014,2025-02-07T23:05:51Z,LOGIN,Employee,FIN_PROCESS_APPR,Denied
user35@atko.email,U0043,2024-12-09T23:05:51Z,DELETE,Finance,HR_VIEW,Denied
user11@atko.email,U0019,2025-09-04T23:05:51Z,WRITE,Auditor,FIN_VENDOR_CREATOR,Permitted
user33@atko.email,U0041,2025-11-12T23:05:51Z,UPDATE,Auditor,HR_VIEW,Denied
user42@atko.email,U0050,2025-01-30T23:05:51Z,LOGIN,Sales,HR_VIEW,Permitted
kobe.doe@atko.email,U0005,2025-05-10T23:05:51Z,READ,Admin,FINANCE_EDIT,Denied
user48@atko.email,U0056,2025-08-19T23:05:51Z,APPROVE,Auditor,IT_MAINTAIN,Denied
user1@atko.email,U0009,2025-05-09T23:05:51Z,LOGIN,IT_Ops,FIN_PROCESS_APPR,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-01-19T23:05:51Z,UPDATE,Payment Processor,SYSTEM_ADMIN_ALL,Denied
samantha.driver@atko.email,U0004,2025-04-01T23:05:51Z,READ,Security,AUDIT_READ,Denied
user14@atko.email,U0022,2025-09-03T23:05:51Z,LOGOUT,Admin,SECURITY_EXECUTE,Permitted
user3@atko.email,U0011,2025-08-10T23:05:51Z,LOGOUT,Auditor,FINANCE_EDIT,Permitted
user8@atko.email,U0016,2025-12-03T23:05:51Z,APPROVE,Admin,FIN_VENDOR_CREATOR,Denied
max@atko.email,U0007,2025-01-03T23:05:51Z,EXECUTE,Security,FINANCE_EDIT,Denied
user43@atko.email,U0051,2025-06-22T23:05:51Z,EXECUTE,Admin,SYSTEM_ADMIN_ALL,Denied
user1@atko.email,U0009,2024-12-08T23:05:51Z,CHECK_PERMS,Admin,HR_VIEW,Permitted
harms.rosa@atko.email,U0003,08/14/2025,DELETE,IT_Ops,FIN_PROCESS_APPR,Denied
user46@atko.email,USER_A,2025-04-07T23:05:51Z,LOGOUT,Admin,GENERAL_USER,Denied
user26@atko.email,U0034,2025-02-25T23:05:51Z,UPDATE,Sales,AUDIT_READ,Permitted
user11@atko.email,U0019,2025-11-13T23:05:51Z,WRITE,Finance,IT_MAINTAIN,Denied
user32@atko.email,U0040,2025-06-24T23:05:51Z,CHECK_PERMS,Auditor,READ_ONLY,Denied
user44@atko.email,U0052,2025-01-31T23:05:51Z,LOGIN,Payment Processor,IT_MAINTAIN,Denied
user43@atko.email,U0051,04/01/2025,WRITE,Sales,AUDIT_READ,Denied
user43@atko.email,U0051,2025-06-16T23:05:51Z,CREATE NEW VENDOR,IT_Ops,AUDIT_READ,Permitted
user23@atko.email,U0031,04/05/2025,LOGIN,Admin,SECURITY_EXECUTE,Denied
user37@atko.email,U0045,2025-01-01T23:05:51Z,EXECUTE,Employee,HR_VIEW,Permitted
user49@atko.email,U0057,2025-11-14T23:05:51Z,LOGOUT,Finance,AUDIT_READ,Permitted
user27@atko.email,U0035,2025-03-18T23:05:51Z,CHECK_PERMS,Viewer,SYSTEM_ADMIN_ALL,Denied
harms.rosa@atko.email,USER_A,2025-10-24T23:05:51Z,DELETE,Payment Processor,SALES_VIEW,Denied
user15@atko.email,U0023,05/29/2025,CHECK_PERMS,Finance,FINANCE_EDIT,Denied
ivan@atko.email,U0006,2025-08-28T23:05:51Z,LOGOUT,Sales,AUDIT_READ,Permitted
user32@atko.email,USER_A,2025-05-29T23:05:51Z,UPDATE,Viewer,SALES_VIEW,Permitted
user23@atko.email,U0031,09/20/2025,EXECUTE,Finance,HR_VIEW,Permitted
user22@atko.email,U0030,04/14/2025,CHECK_PERMS,HR,GENERAL_USER,Permitted
user12@atko.email,U0020,2025-11-07T23:05:51Z,DELETE,Employee,FIN_VENDOR_CREATOR,Denied
user13@atko.email,U0021,2025-07-24T23:05:51Z,DELETE,Sales,FINANCE_EDIT,Permitted
user0@atko.email,USER_A,2025-10-04T23:05:51Z,LOGOUT,Finance,READ_ONLY,Permitted
user6@atko.email,U0014,2025-07-11T23:05:51Z,LOGOUT,Auditor,SALES_VIEW,Permitted
user20@atko.email,U0028,2025-08-03T23:05:51Z,READ,Sales,FIN_PROCESS_APPR,Denied
user20@atko.email,U0028,2025-10-19T23:05:51Z,APPROVE,Employee,SECURITY_EXECUTE,Denied
user14@atko.email,U0022,2025-10-02T23:05:51Z,LOGIN,Security,READ_ONLY,Denied
user33@atko.email,U0041,2025-02-06T23:05:51Z,LOGOUT,Auditor,SYSTEM_ADMIN_ALL,Permitted
user15@atko.email,U0023,2025-01-09T23:05:51Z,EXECUTE,Auditor,SECURITY_EXECUTE,Denied
user10@atko.email,U0018,2025-03-27T23:05:51Z,DELETE,Security,FIN_PROCESS_APPR,Denied
user47@atko.email,U0055,2025-12-04T23:05:51Z,CREATE NEW VENDOR,Finance,FIN_PROCESS_APPR,Permitted
kobe.doe@atko.email,U0005,2025-08-14T23:05:51Z,LOGOUT,HR,FINANCE_EDIT,Denied
user36@atko.email,U0044,01/16/2025,LOGOUT,Auditor,FIN_PROCESS_APPR,Permitted
samantha.driver@atko.email,U0004,2025-06-01T23:05:51Z,CREATE NEW VENDOR,Security,SECURITY_EXECUTE,Denied
user0@atko.email,U0008,2025-08-08T23:05:51Z,CREATE NEW VENDOR,Security,FIN_PROCESS_APPR,Denied
user49@atko.email,U0057,2025-01-18T23:05:51Z,UPDATE,Finance,SECURITY_EXECUTE,Permitted
user44@atko.email,U0052,2025-01-12T23:05:51Z,LOGIN,Security,FIN_PROCESS_APPR,Permitted
user2@atko.email,U0010,2025-03-09T23:05:51Z,DELETE,Sales,AUDIT_READ,Denied
user27@atko.email,U0035,2024-12-29T23:05:51Z,EXECUTE,Viewer,AUDIT_READ,Permitted
user41@atko.email,U0049,2025-07-31T23:05:51Z,DELETE,Security,FIN_VENDOR_CREATOR,Denied
user14@atko.email,U0022,2025-05-21T23:05:51Z,APPROVE,Sales,FIN_PROCESS_APPR,Denied
user26@atko.email,U0034,2025-01-20T23:05:51Z,LOGIN,Admin,SALES_VIEW,Denied
user1@atko.email,U0009,2025-11-19T23:05:51Z,LOGOUT,Sales,SYSTEM_ADMIN_ALL,Permitted
user2@atko.email,U0010,2025-01-02T23:05:51Z,LOGIN,Finance,READ_ONLY,Denied
samantha.driver@atko.email,U0004,2025-09-26T23:05:51Z,CREATE NEW VENDOR,Viewer,SECURITY_EXECUTE,Denied
user47@atko.email,U0055,2025-02-25T23:05:51Z,UPDATE,Employee,READ_ONLY,Denied
user21@atko.email,USER_A,10/30/2025,LOGOUT,Viewer,SECURITY_EXECUTE,Permitted
kobe.doe@atko.email,U0005,2025-02-22T23:05:51Z,APPROVE,HR,IT_MAINTAIN,Permitted
user23@atko.email,U0031,2025-09-23T23:05:51Z,READ,Sales,FIN_VENDOR_CREATOR,Denied
user11@atko.email,U0019,2025-08-18T23:05:51Z,APPROVE,Security,SALES_VIEW,Denied
user7@atko.email,U0015,2025-10-08T23:05:51Z,EXECUTE,IT_Ops,HR_VIEW,Denied
user9@atko.email,U0017,2025-10-02T23:05:51Z,LOGOUT,Viewer,HR_VIEW,Permitted
user31@atko.email,U0039,03/02/2025,LOGIN,Security,READ_ONLY,Permitted
user49@atko.email,U0057,2025-07-15T23:05:51Z,LOGIN,Viewer,AUDIT_READ,Denied
user5@atko.email,U0013,2025-01-07T23:05:51Z,DELETE,Sales,FIN_PROCESS_APPR,Permitted
user43@atko.email,U0051,2025-05-05T23:05:51Z,CREATE NEW VENDOR,IT_Ops,HR_VIEW,Permitted
user10@atko.email,U0018,11/06/2025,LOGIN,IT_Ops,FINANCE_EDIT,Denied
user22@atko.email,USER_A,10/15/2025,EXECUTE,Finance,FIN_VENDOR_CREATOR,Permitted
user14@atko.email,U0022,2025-02-01T23:05:51Z,LOGOUT,Payment Processor,GENERAL_USER,Denied
user3@atko.email,U0011,2025-09-21T23:05:51Z,APPROVE,Security,SALES_VIEW,Denied
user26@atko.email,U0034,10/05/2025,APPROVE,Viewer,SECURITY_EXECUTE,Permitted
user46@atko.email,U0054,2025-03-10T23:05:51Z,EXECUTE,Security,SYSTEM_ADMIN_ALL,Denied
user8@atko.email,U0016,2025-07-12T23:05:51Z,CREATE NEW VENDOR,Employee,GENERAL_USER,Denied
user13@atko.email,U0021,2024-12-31T23:05:51Z,DELETE,Viewer,FIN_VENDOR_CREATOR,Denied
user2@atko.email,U0010,03/22/2025,LOGOUT,HR,FIN_VENDOR_CREATOR,Permitted
harms.rosa@atko.email,U0003,2025-03-18T23:05:51Z,EXECUTE,Security,SECURITY_EXECUTE,Denied
kobe.doe@atko.email,U0005,2025-02-25T23:05:51Z,UPDATE,Payment Processor,FIN_PROCESS_APPR,Permitted
user18@atko.email,U0026,2024-12-17T23:05:51Z,DELETE,Employee,IT_MAINTAIN,Permitted
user3@atko.email,U0011,2025-06-24T23:05:51Z,APPROVE,Security,SALES_VIEW,Permitted
user39@atko.email,U0047,2025-10-19T23:05:51Z,LOGIN,Admin,SALES_VIEW,Permitted
user27@atko.email,U0035,2025-04-18T23:05:51Z,READ,Security,SYSTEM_ADMIN_ALL,Denied
user9@atko.email,U0017,11/14/2025,WRITE,Viewer,FIN_VENDOR_CREATOR,Permitted
user46@atko.email,U0054,2025-05-28T23:05:51Z,EXECUTE,Finance,FIN_VENDOR_CREATOR,Permitted
creep.user@atko.email,U9999,2025-10-24T23:05:51Z,CHECK_PERMS,HR,IT_MAINTAIN,Denied
user30@atko.email,U0038,2025-09-29T23:05:51Z,LOGIN,Auditor,AUDIT_READ,Denied
user43@atko.email,U0051,2025-11-07T23:05:51Z,APPROVE,IT_Ops,SYSTEM_ADMIN_ALL,Permitted
creep.user@atko.email,U9999,2025-09-24T23:05:51Z,UPDATE,Admin,READ_ONLY,Denied
user26@atko.email,U0034,2025-11-22T23:05:51Z,LOGIN,Sales,AUDIT_READ,Permitted
user35@atko.email,U0043,03/07/2025,CHECK_PERMS,Payment Processor,HR_VIEW,Permitted
user45@atko.email,U0053,2025-10-09T23:05:51Z,LOGIN,Employee,FIN_VENDOR_CREATOR,Permitted
user36@atko.email,U0044,2025-06-21T23:05:51Z,UPDATE,Payment Processor,SALES_VIEW,Denied
user39@atko.email,USER_A,2025-06-18T23:05:51Z,CHECK_PERMS,Employee,SYSTEM_ADMIN_ALL,Denied
user38@atko.email,U0046,2025-11-29T23:05:51Z,UPDATE,Sales,SECURITY_EXECUTE,Denied
user41@atko.email,U0049,01/10/2025,LOGIN,HR,READ_ONLY,Denied
user19@atko.email,U0027,01/14/2025,LOGOUT,HR,FINANCE_EDIT,Permitted
user30@atko.email,U0038,2025-02-17T23:05:51Z,EXECUTE,Security,FINANCE_EDIT,Denied
user17@atko.email,U0025,2025-02-10T23:05:51Z,APPROVE,Auditor,FIN_PROCESS_APPR,Denied
user44@atko.email,U0052,2025-12-06T23:05:51Z,EXECUTE,IT_Ops,GENERAL_USER,Permitted
samantha.driver@atko.email,USER_A,2025-03-15T23:05:51Z,LOGOUT,Sales,SYSTEM_ADMIN_ALL,Permitted
user33@atko.email,U0041,2025-07-03T23:05:51Z,READ,Security,HR_VIEW,Denied
ivan@atko.email,U0006,2025-11-06T23:05:51Z,READ,Admin,IT_MAINTAIN,Denied
ashwin.ramnarayanan@okta.com,U0001,05/08/2025,LOGOUT,IT_Ops,HR_VIEW,Permitted
user14@atko.email,U0022,2025-11-27T23:05:51Z,READ,Viewer,SALES_VIEW,Denied
user12@atko.email,U0020,2024-12-09T23:05:51Z,LOGIN,IT_Ops,HR_VIEW,Permitted
user14@atko.email,U0022,2025-01-18T23:05:51Z,WRITE,HR,FIN_VENDOR_CREATOR,Permitted
user4@atko.email,U0012,2025-07-25T23:05:51Z,READ,Auditor,GENERAL_USER,Denied
user12@atko.email,U0020,2025-06-14T23:05:51Z,LOGIN,Payment Processor,FIN_VENDOR_CREATOR,Denied
user40@atko.email,U0048,2025-06-07T23:05:51Z,LOGIN,Employee,FINANCE_EDIT,Permitted
user5@atko.email,U0013,2025-07-20T23:05:51Z,READ,HR,FIN_PROCESS_APPR,Permitted
user3@atko.email,U0011,2025-11-18T23:05:51Z,CHECK_PERMS,HR,AUDIT_READ,Denied
user18@atko.email,U0026,2025-03-11T23:05:51Z,APPROVE,Sales,GENERAL_USER,Denied
user39@atko.email,U0047,2025-08-17T23:05:51Z,UPDATE,Sales,FIN_VENDOR_CREATOR,Denied
user42@atko.email,U0050,2025-07-17T23:05:51Z,WRITE,Viewer,GENERAL_USER,Denied
user32@atko.email,USER_A,2025-03-24T23:05:51Z,UPDATE,Viewer,IT_MAINTAIN,Denied
user46@atko.email,U0054,2025-04-20T23:05:51Z,APPROVE,Security,GENERAL_USER,Denied
max@atko.email,U0007,2025-08-04T23:05:51Z,LOGIN,Finance,SALES_VIEW,Permitted
user16@atko.email,U0024,2025-04-19T23:05:51Z,DELETE,Payment Processor,FIN_VENDOR_CREATOR,Denied
user44@atko.email,U0052,2025-02-26T23:05:51Z,LOGOUT,IT_Ops,AUDIT_READ,Denied
user35@atko.email,U0043,06/21/2025,CREATE NEW VENDOR,Security,HR_VIEW,Permitted
ivan@atko.email,U0006,03/01/2025,UPDATE,Sales,IT_MAINTAIN,Denied
john.doe@atko.email,U0002,2025-01-14T23:05:51Z,LOGOUT,HR,FIN_VENDOR_CREATOR,Permitted
user10@atko.email,U0018,2024-12-18T23:05:51Z,LOGIN,Security,SALES_VIEW,Denied
user21@atko.email,U0029,02/04/2025,APPROVE,Security,READ_ONLY,Denied
user42@atko.email,U0050,2025-08-05T23:05:51Z,LOGOUT,Payment Processor,AUDIT_READ,Permitted
user19@atko.email,U0027,2025-01-30T23:05:51Z,EXECUTE,Security,READ_ONLY,Permitted
samantha.driver@atko.email,U0004,2025-03-22T23:05:51Z,CREATE NEW VENDOR,Sales,SECURITY_EXECUTE,Permitted
user34@atko.email,USER_A,2025-09-07T23:05:51Z,EXECUTE,HR,FIN_VENDOR_CREATOR,Denied
ivan@atko.email,U0006,2025-04-01T23:05:51Z,CHECK_PERMS,HR,SYSTEM_ADMIN_ALL,Permitted
user0@atko.email,U0008,2025-10-24T23:05:51Z,LOGOUT,Admin,SYSTEM_ADMIN_ALL,Permitted
user20@atko.email,U0028,2025-06-20T23:05:51Z,DELETE,Payment Processor,AUDIT_READ,Permitted
user25@atko.email,U0033,2025-01-13T23:05:51Z,LOGIN,Employee,SECURITY_EXECUTE,Denied
user33@atko.email,U0041,2024-12-31T23:05:51Z,UPDATE,Security,SYSTEM_ADMIN_ALL,Denied
user35@atko.email,U0043,2025-03-21T23:05:51Z,UPDATE,Finance,HR_VIEW,Denied
user46@atko.email,U0054,2025-06-15T23:05:51Z,UPDATE,Sales,SECURITY_EXECUTE,Permitted
user11@atko.email,U0019,2025-08-26T23:05:51Z,WRITE,Auditor,READ_ONLY,Permitted
user2@atko.email,U0010,2025-01-03T23:05:51Z,READ,IT_Ops,READ_ONLY,Denied
user28@atko.email,U0036,2025-11-11T23:05:51Z,DELETE,Payment Processor,READ_ONLY,Permitted
user29@atko.email,U0037,2025-01-18T23:05:51Z,WRITE,Sales,FIN_VENDOR_CREATOR,Denied
user36@atko.email,U0044,2025-06-30T23:05:51Z,READ,Sales,IT_MAINTAIN,Permitted
user8@atko.email,U0016,05/19/2025,LOGOUT,Auditor,GENERAL_USER,Permitted
user38@atko.email,U0046,2025-12-05T23:05:51Z,APPROVE,HR,GENERAL_USER,Permitted
user23@atko.email,U0031,2025-09-09T23:05:51Z,DELETE,HR,SALES_VIEW,Denied
user42@atko.email,U0050,2025-10-28T23:05:51Z,CREATE NEW VENDOR,Finance,HR_VIEW,Denied
samantha.driver@atko.email,U0004,03/31/2025,CHECK_PERMS,HR,AUDIT_READ,Permitted
user47@atko.email,U0055,2024-12-28T23:05:51Z,EXECUTE,Admin,FIN_VENDOR_CREATOR,Denied
user32@atko.email,U0040,2025-11-22T23:05:51Z,READ,IT_Ops,SALES_VIEW,Permitted
user47@atko.email,U0055,2025-05-11T23:05:51Z,EXECUTE,Finance,AUDIT_READ,Permitted
user48@atko.email,U0056,2025-03-03T23:05:51Z,DELETE,HR,IT_MAINTAIN,Denied
user35@atko.email,U0043,02/22/2025,READ,IT_Ops,SECURITY_EXECUTE,Permitted
user38@atko.email,U0046,2025-04-14T23:05:51Z,WRITE,HR,FINANCE_EDIT,Denied
user31@atko.email,U0039,2025-10-21T23:05:51Z,CREATE NEW VENDOR,HR,SALES_VIEW,Denied
user41@atko.email,U0049,2025-11-27T23:05:51Z,LOGIN,Viewer,SECURITY_EXECUTE,Denied
user38@atko.email,U0046,2025-07-02T23:05:51Z,LOGIN,Viewer,HR_VIEW,Permitted
user35@atko.email,U0043,2025-01-12T23:05:51Z,LOGIN,Auditor,GENERAL_USER,Denied
ashwin.ramnarayanan@okta.com,U0001,2024-12-11T23:05:51Z,UPDATE,Employee,HR_VIEW,Permitted
user38@atko.email,U0046,2025-01-13T23:05:51Z,CREATE NEW VENDOR,IT_Ops,SALES_VIEW,Permitted
user11@atko.email,U0019,2025-02-25T23:05:51Z,APPROVE,HR,GENERAL_USER,Permitted
user16@atko.email,U0024,2024-12-11T23:05:51Z,DELETE,HR,SECURITY_EXECUTE,Permitted
user21@atko.email,U0029,2025-09-23T23:05:51Z,CREATE NEW VENDOR,Admin,READ_ONLY,Permitted
user7@atko.email,U0015,2025-06-30T23:05:51Z,EXECUTE,Viewer,HR_VIEW,Denied
user9@atko.email,U0017,10/04/2025,CHECK_PERMS,Employee,SYSTEM_ADMIN_ALL,Denied
ivan@atko.email,U0006,2025-02-09T23:05:51Z,EXECUTE,Viewer,FINANCE_EDIT,Denied
user21@atko.email,U0029,2025-06-02T23:05:51Z,UPDATE,Security,FIN_VENDOR_CREATOR,Denied
user35@atko.email,U0043,2025-11-30T23:05:51Z,CREATE NEW VENDOR,IT_Ops,HR_VIEW,Permitted
user19@atko.email,U0027,2025-06-29T23:05:51Z,CREATE NEW VENDOR,Finance,FINANCE_EDIT,Denied
user31@atko.email,U0039,2024-12-08T23:05:51Z,WRITE,Employee,FIN_VENDOR_CREATOR,Permitted
user9@atko.email,U0017,2025-03-07T23:05:51Z,APPROVE,IT_Ops,SALES_VIEW,Denied
john.doe@atko.email,U0002,2025-06-15T23:05:51Z,EXECUTE,Auditor,AUDIT_READ,Denied
user18@atko.email,U0026,2025-03-17T23:05:51Z,UPDATE,Security,READ_ONLY,Permitted
user36@atko.email,U0044,07/10/2025,CHECK_PERMS,Security,FIN_PROCESS_APPR,Denied
user39@atko.email,U0047,2025-06-29T23:05:51Z,CHECK_PERMS,Auditor,GENERAL_USER,Permitted
user21@atko.email,U0029,2025-04-09T23:05:51Z,CHECK_PERMS,HR,READ_ONLY,Denied
user18@atko.email,U0026,2025-09-04T23:05:51Z,WRITE,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user14@atko.email,U0022,07/15/2025,EXECUTE,Employee,HR_VIEW,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-09-18T23:05:51Z,DELETE,Auditor,HR_VIEW,Permitted
user45@atko.email,U0053,2025-06-30T23:05:51Z,LOGIN,Finance,SECURITY_EXECUTE,Permitted
user43@atko.email,U0051,2025-05-05T23:05:51Z,READ,Finance,AUDIT_READ,Denied
user25@atko.email,U0033,2025-08-07T23:05:51Z,EXECUTE,HR,IT_MAINTAIN,Permitted
user38@atko.email,U0046,2025-04-28T23:05:51Z,READ,Admin,FIN_VENDOR_CREATOR,Permitted
user46@atko.email,U0054,10/14/2025,DELETE,Security,HR_VIEW,Denied
ivan@atko.email,U0006,2025-03-31T23:05:51Z,DELETE,Viewer,FINANCE_EDIT,Denied
user31@atko.email,U0039,2025-09-26T23:05:51Z,EXECUTE,Payment Processor,READ_ONLY,Denied
user26@atko.email,U0034,2025-12-07T23:05:51Z,WRITE,Sales,SECURITY_EXECUTE,Denied
user33@atko.email,U0041,2025-03-31T23:05:51Z,CHECK_PERMS,Finance,READ_ONLY,Permitted
user41@atko.email,U0049,05/07/2025,CHECK_PERMS,Sales,FIN_PROCESS_APPR,Denied
user41@atko.email,U0049,2025-08-20T23:05:51Z,APPROVE,HR,HR_VIEW,Denied
samantha.driver@atko.email,U0004,2025-10-29T23:05:51Z,READ,Security,HR_VIEW,Denied
user21@atko.email,U0029,2025-10-25T23:05:51Z,LOGOUT,HR,READ_ONLY,Denied
user39@atko.email,U0047,2025-12-07T23:05:51Z,CHECK_PERMS,Auditor,AUDIT_READ,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-06-06T23:05:51Z,WRITE,Sales,AUDIT_READ,Permitted
user11@atko.email,U0019,2025-01-11T23:05:51Z,DELETE,Viewer,GENERAL_USER,Success
